Log - Nov-11-2020 | 9:45:58:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:36:32:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:39:5:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:39:5:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:39:5:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:41:0:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:41:0:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:41:34:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:41:34:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:42:9:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:42:9:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:42:43:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:42:43:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:43:0:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:43:1:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:43:20:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:43:20:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:43:55:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:43:55:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:43:55:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:45:6:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:45:6:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:45:6:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:45:26:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:45:26:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:45:26:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:46:12:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:46:12:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:46:12:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:46:33:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:46:33:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:46:33:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:50:28:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:50:28:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:50:28:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:55:54:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:55:54:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:55:54:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:56:1:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:56:1:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:56:1:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:56:45:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:56:45:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:56:45:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 10:56:55:App just loaded apiRoutes.js
Log - Nov-11-2020 | 10:56:55:App just loaded viewRoutes.js
Log - Nov-11-2020 | 10:56:55:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 12:49:54:App just loaded apiRoutes.js
Log - Nov-11-2020 | 12:49:54:App just loaded viewRoutes.js
Log - Nov-11-2020 | 12:49:54:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:5:24:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:5:24:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:5:24:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:5:41:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:5:41:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:5:41:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:6:30:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:6:30:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:6:30:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:6:52:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:6:52:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:6:52:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:7:12:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:7:12:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:7:12:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:7:27:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:7:27:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:7:27:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:10:50:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:10:50:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:10:50:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:11:36:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:11:36:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:11:36:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:13:55:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:13:55:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:13:55:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:15:34:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:15:34:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:15:34:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:20:50:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:20:50:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:20:50:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:22:54:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:22:54:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:22:54:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:24:46:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:24:46:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:24:46:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:24:58:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:24:58:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:24:58:Connected to mongodb://localhost:27017/littleeinsteins
Log - Nov-11-2020 | 13:25:40:App just loaded apiRoutes.js
Log - Nov-11-2020 | 13:25:40:App just loaded viewRoutes.js
Log - Nov-11-2020 | 13:25:40:Connected to mongodb://localhost:27017/littleeinsteins
